psc;ZUJ;ZUJ_pravdepodobnost
08601;519618;0.3095142513046969
08501;519766;0.03128533735393894
08501;519006;0.9687146626460611
01311;519731;0.044707297514033684
98267;520721;0.05865992414664981
95501;529273;0.0020859407592824365
95123;520462;0.2849264705882353
90638;529061;0.012021857923497269
09408;529010;0.1607843137254902
09408;529095;0.8392156862745098
09407;528951;0.3646362098138748
09407;529249;0.2910321489001692
09407;528897;0.2529610829103215
09407;529087;0.09137055837563451
09406;528803;0.9185185185185185
08646;520195;0.23637218045112782
08646;520373;0.34633458646616544
06783;520349;0.15123634272570444
06783;559598;0.19465209890741805
06783;520331;0.6541115583668775
06782;520497;0.3420229405630866
06745;520241;0.18972142170989434
06745;520446;0.2084534101825168
06745;520357;0.21998078770413065
06745;520896;0.3818443804034582
06741;520683;0.5203915171288744
06741;520268;0.4796084828711256
06734;520535;0.4224137931034483
06734;521019;0.14655172413793102
06733;521116;0.26497005988023953
06733;520624;0.6796407185628742
06733;520527;0.05538922155688623
06732;521035;0.6352941176470588
06732;520012;0.29673202614379085
06732;559652;0.06797385620915032
06731;520926;0.7727558066541117
06731;520977;0.22724419334588827
06724;520985;0.5291005291005291
06724;520292;0.4708994708994709
06723;520021;0.10351913691240688
06723;520900;0.07731826354996146
06723;520233;0.12278448497302852
06723;520110;0.03955818135114308
06722;520560;0.4431179775280899
06722;559636;0.0702247191011236
06722;559644;0.09269662921348315
06722;520772;0.39396067415730335
06713;520250;0.2938090241343127
06713;520276;0.41133263378803775
06713;520781;0.1248688352570829
06712;520403;0.3821571238348868
06712;521086;0.5119840213049268
06712;520152;0.10585885486018642
06711;520543;0.2464312546957175
06711;521027;0.13899323816679188
06711;520454;0.6145755071374907
06701;520225;0.3221864951768489
06601;518638;0.0
06601;559547;0.030350615249961386
06601;520055;0.03428924470988004
06601;520683;0.016423827421098696
06601;520063;0.015316892344128096
06601;520501;0.015007980229624672
06601;582140;0.021469391957987954
06601;521043;0.013849559800236833
06601;520004;0.8072645832260722
01311;520667;0.051523656776263034
95146;523780;0.5370260075441731
90028;524115;0.009048798879672519
08641;523399;0.05214851898206091
06101;523674;0.048284625158831
06101;523461;0.01905972045743329
06101;523836;0.9326556543837357
06001;523585;0.9324859095814846
06001;581241;0.06751409041851542
05995;523976;1.0
05994;523534;0.4050764050764051
05994;523577;0.35534835534835535
05994;523470;0.23957523957523957
05993;523411;1.0
05992;523526;1.0
05979;523771;1.0
05978;559938;0.3523809523809524
05978;523992;0.6476190476190476
05976;523909;0.3724979658258747
05976;523798;0.5170056956875508
05976;523739;0.11049633848657445
05973;524123;1.0
05972;524042;0.35789033068229387
05972;524077;0.6421096693177062
05971;523682;0.77466251298027
05971;524051;0.08255451713395638
05971;523500;0.016614745586708203
05971;523984;0.1261682242990654
05952;523887;0.15941553111147594
05952;524000;0.840584468888524
05907;523623;1.0
05906;523429;0.46496815286624205
05906;523615;0.535031847133758
05904;523801;0.16658329164582292
05904;523569;0.03801900950475238
05904;523712;0.4047023511755878
05904;523861;0.3906953476738369
05902;524085;0.3757852655625357
05902;524069;0.08766419189034837
05902;523810;0.536550542547116
05901;523607;0.2555169709868937
05901;523828;0.7444830290131063
90088;526461;0.4222222222222222
05401;543276;0.024241229798975167
05401;543292;0.9365392195506503
05401;526452;0.03921955065037446
05373;543420;0.3843843843843844
05373;526410;0.22522522522522523
05373;526614;0.39039039039039036
05371;543691;0.2634730538922156
05371;543390;0.19041916167664671
05371;543675;0.3916167664670659
05371;543454;0.05029940119760479
05371;526606;0.10419161676646707
05314;543624;0.7611455565397106
05314;526487;0.23885444346028933
05306;543446;0.14044444444444446
05306;526401;0.8595555555555555
05305;526380;0.13673139158576053
05305;581640;0.07200647249190939
05305;543462;0.12944983818770225
05305;526517;0.5121359223300971
05305;543471;0.10275080906148867
05305;526525;0.04692556634304207
05304;526371;0.0364021164021164
05304;543641;0.10201058201058201
05304;526428;0.05925925925925926
05304;543578;0.8023280423280423
05303;543314;0.04604200323101777
05303;543179;0.39862681744749595
05302;543225;0.17017828200972449
05302;526479;0.2450027012425716
05302;543381;0.11399243652079957
05302;543608;0.4708265802269044
03212;526495;0.1859807801017524
06801;520471;0.8020707274438618
06801;520616;0.025951324458787145
06801;520519;0.05244050020169423
06801;520411;0.0627941374210031
06801;559610;0.021648514185827618
06801;520314;0.03509479628882614
06752;520187;0.5911392405063292
06752;520128;0.4088607594936709
06716;520861;0.1435483870967742
06716;521001;0.30483870967741933
06716;520586;0.03225806451612903
06716;520098;0.5193548387096775
06713;521060;0.16998950682056663
06704;520578;0.6860158311345647
06704;520705;0.31398416886543534
06702;520853;0.249185667752443
06702;520101;0.5211726384364821
06702;520713;0.2296416938110749
06701;520071;0.06816720257234726
06701;520691;0.3382636655948553
06701;521078;0.07459807073954984
06701;520951;0.027009646302250803
06701;520993;0.16977491961414792
05913;523542;1.0
08604;523445;0.2117676895764646
06201;560103;1.0
05991;523747;0.2980038022813688
05991;524018;0.7019961977186312
05986;523763;1.0
05985;560103;1.0
05984;560103;1.0
05983;560103;1.0
05981;560103;0.7253625883227965
05981;524018;0.2746374116772034
05960;560103;1.0
05956;580368;1.0
05955;560103;0.7395260663507109
05955;524131;0.2604739336492891
05954;560103;1.0
05940;523631;1.0
05939;524107;1.0
05938;523933;1.0
05937;559890;1.0
05936;523721;1.0
05935;523402;1.0
05934;523844;1.0
05931;523658;1.0
05921;523658;0.10836020267157992
05921;523925;0.8916397973284201
05919;524034;1.0
05918;523852;0.6624799572421165
05918;523593;0.2397113842864778
05917;524026;1.0
05916;523518;1.0
05914;524093;0.32313095835423983
05914;523879;0.6768690416457601
05912;523488;0.5701920476061672
05912;523950;0.42980795239383285
05911;523496;0.32526539278131633
05911;523950;0.6747346072186836
05801;523437;0.027390311945219376
05801;523381;0.9726096880547807
05951;523381;1.0
99141;524271;0.2657185628742515
98252;524433;0.37699412258606213
97211;524735;0.053544265287496194
95146;525022;0.17014095691880088
08612;524913;0.1356125356125356
08267;525391;0.10838101649276338
08267;525294;0.44261191518007403
08267;524425;0.041063614944463145
08267;524832;0.3473577919892292
08267;524905;0.060585661393470214
08253;525448;0.35340314136125656
08253;525014;0.6465968586387435
08252;524662;0.26249282021826537
08252;524387;0.408385985066054
08252;525472;0.13095921883974726
08252;524158;0.19816197587593337
08244;524646;0.43933823529411764
08244;524867;0.5606617647058824
08243;525154;0.8275570583262891
08243;559989;0.1724429416737109
08242;524794;0.21128553245651252
08242;524581;0.13873568095036062
08242;525073;0.3326262197708952
08242;524263;0.3173525668222317
08241;525502;0.14871016691957512
08241;525111;0.5381891755184623
08241;524174;0.212443095599393
08238;525413;0.7531740104555639
08238;524999;0.24682598954443616
08237;525260;0.6819708846584547
08237;524409;0.3180291153415454
08236;525251;0.5264650283553876
08236;524786;0.4735349716446125
08235;525278;0.07276051188299817
08235;524468;0.6062157221206581
08235;524450;0.09542961608775137
08235;524191;0.18647166361974407
08233;524697;0.05711031565245688
08233;524531;0.4515131793036121
08233;524522;0.2048486820696388
08233;524964;0.009762447120078099
08233;524476;0.11356980149690855
08233;524549;0.16319557435730556
08232;525171;0.6738270209157716
08232;524654;0.3261729790842284
08221;525405;0.8687072090213451
08221;556823;0.13129279097865484
08216;525456;0.3369033047735618
08216;524395;0.6630966952264382
08215;524506;1.0
08214;525065;0.4054901960784314
08214;525057;0.31529411764705884
08214;525197;0.2792156862745098
08213;524336;0.4527138157894737
08213;525341;0.5472861842105263
08212;559971;0.09185082872928177
08212;524727;0.143646408839779
08212;525324;0.04333563535911602
08212;525189;0.11066988950276244
08212;524417;0.07095994475138122
08212;524514;0.0775207182320442
08212;524930;0.0844267955801105
08212;524620;0.3775897790055249
08207;524301;0.48611764705882354
08207;524808;0.07764705882352942
08207;525332;0.23952941176470588
08207;524751;0.19670588235294117
08206;525499;0.48499810102544627
08206;524883;0.5150018989745537
08205;525201;0.386873216469629
08205;525383;0.613126783530371
08204;524352;1.0
08203;524760;0.24152866242038218
08203;524221;0.11057324840764331
08203;525162;0.04152866242038217
08203;524590;0.0980891719745223
08203;524743;0.5082802547770701
08201;524638;0.7142350017749379
08201;524361;0.28576499822506213
08006;525430;0.01479798259712908
08006;525031;0.004633375824419443
08006;518590;0.040325888156071604
08006;524140;0.9402427534223798
08005;525138;0.015003621563825752
08005;525286;0.009772473815518688
08005;524140;0.9752239046206556
08001;524841;0.019272374056249725
08001;525511;0.019791160757649345
08001;518522;0.008157093028389774
08001;524140;0.9362885778621572
06601;524212;0.011532718941461155
03223;524701;0.11723280861640431
08241;524255;0.10065756196256954
96901;525421;0.010010755356995119
08301;524344;0.05435794600014324
08301;524280;0.03616701281959464
08301;524557;0.02506624650862995
08301;525146;0.8844087946716321
08276;525316;0.8027806385169928
08276;524956;0.1972193614830072
08275;524921;1.0
08274;524247;0.5489655172413793
08274;525308;0.4510344827586207
08273;524671;0.21224886584575503
08273;524182;0.09105638366817888
08273;525049;0.30233311730395335
08273;525219;0.39436163318211276
08271;524689;0.08847283406754772
08271;525120;0.09588839941262849
08271;524875;0.04794419970631424
08271;524379;0.10624082232011747
08271;524310;0.053377386196769454
08271;524611;0.13230543318649046
08271;524778;0.47577092511013214
08266;525243;0.275328330206379
08266;525359;0.24953095684803
08266;524492;0.24108818011257035
08266;524204;0.1651031894934334
08266;525081;0.06894934333958724
08263;524603;0.906484727090636
08263;524328;0.012018027040560842
08263;525367;0.05908863294942414
08263;525103;0.022408612919379067
08261;525090;0.7180733539549271
08261;525375;0.2819266460450729
08257;524948;0.5388257575757576
08257;524824;0.46117424242424243
08256;524565;0.09163911195087387
08256;524441;0.02975909305621162
08256;525006;0.6584789796882381
08256;524298;0.22012281530467642
08222;524981;0.4567828312659972
08222;525235;0.5432171687340027
05303;524816;0.2726171243941842
03204;524573;0.21770114942528734
02801;524239;0.1512981199641898
06901;520802;0.9709926833065228
06901;520659;0.029007316693477246
06782;520161;0.6579770594369134
06781;520039;1.0
06777;521108;1.0
06773;520080;0.03269069572506287
06773;520489;0.06873428331936295
06773;520845;0.11902766135792121
06773;520217;0.04777870913663034
06773;520870;0.06789606035205364
06773;520918;0.663872590108969
06772;520322;0.47614840989399293
06772;520365;0.44876325088339225
06772;520748;0.07508833922261485
06771;520438;1.0
06768;521051;0.5317164179104478
06768;520551;0.46828358208955223
06767;520942;0.22897196261682243
06767;520934;0.7710280373831776
06766;520675;0.19262295081967212
06766;520381;0.2786885245901639
06766;520764;0.5286885245901639
06765;520730;0.326271186440678
06765;520888;0.673728813559322
06761;520811;0.08473625140291807
06761;520390;0.15095398428731763
06761;520284;0.017957351290684626
06761;520438;0.07491582491582492
06761;520829;0.6714365881032548
06735;520641;0.5593908629441624
06735;520136;0.16446700507614212
06735;520209;0.25583756345177666
06735;520632;0.02030456852791878
06734;520594;0.43103448275862066
03212;520179;0.11984171848501979
06532;526789;1.0
06548;526819;0.3306415432929565
06548;527041;0.6693584567070435
06546;526894;0.058212058212058215
06546;527009;0.05405405405405406
06546;526886;0.47297297297297297
06546;526835;0.09771309771309772
06546;527025;0.31704781704781704
06545;527033;0.12745762711864406
06545;526746;0.1688135593220339
06545;527050;0.12576271186440677
06545;526703;0.02305084745762712
06545;526967;0.5549152542372882
06544;526959;1.0
06543;526941;1.0
06542;526991;0.055710306406685235
06542;526673;0.9261838440111421
06542;526932;0.018105849582172703
06541;527084;0.1308641975308642
06541;526681;0.11061728395061729
06541;526983;0.10716049382716049
06541;526878;0.6513580246913581
06534;527068;0.4357638888888889
06534;526711;0.5642361111111112
06533;527076;0.5752045311516677
06533;527017;0.11768407803650094
06533;526843;0.30711139081183136
06531;526851;0.40786082474226804
06531;526771;0.592139175257732
06522;526738;0.21492204899777284
06522;526801;0.10467706013363029
06522;526908;0.6804008908685969
06512;526762;1.0
06511;526797;0.296140350877193
06511;526924;0.703859649122807
06503;526975;0.4896801638569403
06503;526860;0.5103198361430598
06502;527092;0.6916256157635468
06502;526916;0.3083743842364532
06501;526827;0.07545320921117099
06501;526720;0.699657030867222
06501;526690;0.22488975992160706
06401;526754;0.05792646884974583
06401;526665;0.9420735311502542
98502;527165;0.13326337880377753
97701;527190;0.0010352477199901404
09101;527157;0.06218487394957983
09101;527912;0.036516424751718866
09101;527840;0.7690603514132925
09101;527980;0.01764705882352941
09101;527114;0.014285714285714285
09101;528013;0.0074866310160427805
09101;527718;0.0053475935828877
09101;527475;0.01818181818181818
09101;527726;0.0067226890756302525
09101;527866;0.023682200152788387
09101;527262;0.03888464476699771
09034;527921;0.24456521739130435
09034;560073;0.5353260869565217
09034;527611;0.22010869565217392
09033;527939;0.4355444305381727
09033;527203;0.2690863579474343
09033;527513;0.295369211514393
09032;527793;0.12802983219390926
09032;527581;0.21068986948415164
09032;528048;0.3983840894965817
09032;527637;0.26289620882535736
09031;527173;0.46107784431137727
09031;527467;0.04790419161676647
09031;527386;0.26497005988023953
09031;527343;0.059880239520958084
09031;527815;0.05239520958083832
09031;527408;0.11377245508982035
09024;527572;0.5593869731800766
09024;527530;0.44061302681992337
09023;527297;0.41544477028348
09023;527823;0.24535679374389052
09023;528005;0.0635386119257087
09023;527971;0.1348973607038123
09023;527521;0.14076246334310852
09022;527181;0.4595070422535211
09022;527289;0.16637323943661972
09022;527416;0.04225352112676056
09022;527700;0.1681338028169014
09021;527335;0.6538461538461539
09021;528021;0.13721413721413722
09021;527998;0.20893970893970895
98267;527777;0.06042983565107459
90090;527254;0.14903129657228018
09042;527751;0.20743639921722112
09042;527882;0.12915851272015655
09042;527696;0.2808219178082192
09042;527131;0.09980430528375733
09042;527807;0.07045009784735812
09042;527548;0.05724070450097847
09042;527955;0.10371819960861056
09042;527904;0.05136986301369863
09041;527564;1.0
09016;527491;0.6422628951747088
09016;527602;0.3577371048252912
09011;527670;0.14032757857459052
09011;527378;0.11243913235945109
09011;528081;0.17042939353696326
09011;527785;0.19300575475874282
09011;528072;0.2642762284196547
09011;527661;0.11952191235059761
09005;527432;0.16307692307692306
09005;528064;0.06153846153846154
09005;527653;0.13692307692307693
09005;527394;0.05846153846153846
09005;527556;0.033846153846153845
09005;527441;0.026923076923076925
09005;527874;0.013076923076923076
09005;527599;0.043076923076923075
09005;527742;0.043076923076923075
09005;527734;0.009230769230769232
09005;527424;0.3646153846153846
09005;527149;0.046153846153846156
09003;527505;0.6302774427020507
09003;527891;0.054282267792521106
09003;527947;0.06996381182147166
09003;527459;0.04764776839565742
09003;527327;0.19782870928829915
09002;527858;0.14300100704934543
09002;527963;0.04028197381671702
09002;527238;0.09164149043303121
09002;527301;0.015105740181268883
09002;527483;0.7099697885196374
09001;527246;0.07142857142857142
09001;527645;0.12888198757763975
09001;528056;0.10093167701863354
09001;527360;0.6987577639751553
08901;527351;0.0072034988422948285
08901;528030;0.016207872395163365
08901;527122;0.0020581425263699513
08901;527629;0.008918617614269788
08901;527319;0.02821370379898808
08901;527831;0.048109081553897606
08901;527688;0.005659891947517366
08901;527769;0.011662807649429723
08901;527106;0.8719663836720692
08701;527271;0.02029751146948422
08701;519596;0.017378006395106352
08701;519197;0.5562352286945642
08701;519561;0.03447796468789101
08701;519316;0.07131933824551648
08701;519332;0.012512164604476574
08701;519391;0.17225079938829418
08701;519987;0.06422911163631308
08644;519448;0.5425772418990203
08644;519995;0.24642049736247174
08644;580601;0.21100226073850792
08637;527220;0.10220994475138122
06723;527211;0.1492422296429489
05303;519537;0.210016155088853
98035;528986;0.2604166666666667
98001;528960;0.23413631022326675
09435;544230;0.22525963948907723
09435;529079;0.08201026620508535
09435;529176;0.3138355019696789
09435;528757;0.05813537065775337
09435;544116;0.32075922167840515
09434;544221;0.16570327552986513
09434;544132;0.17316955684007707
09434;544094;0.6611271676300579
09433;544230;0.46998754669987547
09433;529257;0.28443337484433373
09433;529150;0.1930261519302615
09433;529281;0.018929016189290163
09433;528978;0.033623910336239106
09431;529052;0.045690376569037655
09431;529214;0.009205020920502092
09431;529231;0.03782426778242678
09431;544060;0.038493723849372385
09431;529028;0.035313807531380755
09431;544167;0.00903765690376569
09431;529109;0.014393305439330545
09431;529036;0.03648535564853556
09431;528862;0.0500418410041841
09431;544213;0.6321338912133891
09431;528854;0.048535564853556486
09431;544183;0.04284518828451883
09423;528871;0.6898876404494382
09423;528889;0.3101123595505618
09422;528919;1.0
09421;529001;0.3033526756931012
09421;528901;0.5238555770470664
09421;528781;0.17279174725983237
09415;529265;1.0
09414;544108;0.124189364461738
09414;529133;0.875810635538262
09413;529125;0.6436363636363637
09413;544175;0.3563636363636364
09412;529222;0.5630085334391745
09412;528765;0.058741813851954754
09412;544078;0.3782496527088708
09409;529117;0.08893093661305582
09409;528838;0.21239356669820245
09409;529141;0.6986754966887417
09406;544205;0.08148148148148149
09405;528731;0.28064300066979236
09405;529044;0.11051574012056263
09405;528994;0.0783657066309444
09405;528749;0.14266577361018085
09405;544141;0.290020093770931
09405;544191;0.09778968519758875
09404;528935;1.0
09403;529290;1.0
09402;544086;0.2385438972162741
09402;528820;0.17644539614561028
09402;529168;0.3113490364025696
09402;528846;0.27366167023554605
09401;529206;0.05768222338751967
09401;529192;0.5201887781856319
09401;528943;0.4221289984268485
09303;544051;0.964546733850833
09303;544159;0.03545326614916701
09302;544051;0.9418857218848353
09302;581674;0.05811427811516468
09301;544051;0.9069489499743896
09301;544124;0.05497695065733311
09301;528927;0.016518695577940924
09301;528790;0.02155540379033635
08612;528811;0.15840455840455842
08235;529184;0.03912248628884826
01314;528773;0.45475910693301996
06601;526631;0.015394120372753952
05601;526509;1.0
05571;526649;1.0
05566;543683;0.1251109139307897
05566;543560;0.8748890860692103
05565;543551;1.0
05564;543365;1.0
05563;526541;1.0
05562;543497;1.0
05561;543187;1.0
05552;543241;1.0
05551;543705;1.0
05501;543322;1.0
05351;543501;0.6362359550561798
05351;543144;0.05718298555377207
05351;543233;0.30658105939004815
05334;543632;0.08253692441355343
05334;543659;0.9174630755864466
05333;543373;0.9731903485254692
05333;526550;0.02680965147453083
04013;599875;0.9031210770096533
04013;598127;0.09687892299034674
04001;599891;0.011481232012736514
04001;598186;0.30820219214989897
04001;598119;0.020604984385524463
04001;598151;0.29274079970608047
04023;599883;1.0
04016;598216;0.7811540822590546
04015;599859;0.1724038183396008
04015;599841;0.8275961816603992
04011;598208;0.04355112386618346
04011;598194;0.018497182478999518
04011;598224;0.79053983283407
04011;599972;0.147411860820747
04022;598682;1.0
04014;599018;1.0
04018;599794;0.8401026079521163
04017;599093;0.8274316450022412
04017;599786;0.17256835499775885
04012;599816;1.0
04001;599913;0.04030677851938032
04001;599824;0.3266640132263793
04445;521353;0.09081007488087134
04417;522007;0.6925581395348838
98265;521884;0.34455302207745203
95191;518107;0.09412861136999068
90623;521949;0.4266666666666667
90614;521248;0.6638065522620905
08001;521400;0.016490794295553887
04961;521906;0.34452975047984646
04501;521680;0.11315288469497559
04421;522066;0.43743536711478803
04442;521591;0.26395143920109654
04481;521817;0.17496285289747399
04481;521663;0.08469539375928678
04481;521639;0.5456909361069836
04481;522082;0.07652303120356613
04481;522155;0.11812778603268945
04474;521876;1.0
04473;521264;0.6078234704112337
04473;521922;0.16800401203610832
04473;521761;0.22417251755265796
04471;521850;0.16671384092838948
04447;521213;0.14215259646069045
04471;521272;0.23521086894990093
04465;521574;0.9054178145087236
04465;521833;0.0945821854912764
04461;522244;1.0
04458;521973;0.5279805352798054
04458;559687;0.27664233576642333
04458;580252;0.09537712895377129
04458;521167;0.1
04457;559865;0.8453416149068324
04457;559831;0.1546583850931677
04455;522147;0.9061631139944393
04455;521566;0.0938368860055607
04447;521311;0.06005221932114883
04447;521841;0.028430519292138093
04447;522163;0.18030171163330433
04447;521540;0.016391064693936756
04447;521701;0.009428488540760081
04447;521523;0.550333623440673
04501;521329;0.03385481334326629
04447;521256;0.012909776617348418
04445;522040;0.1346494213750851
04445;521183;0.22178352620830497
04445;521914;0.12988427501701838
04445;521418;0.03893805309734513
04445;522091;0.04111640571817563
04445;521141;0.0788291354663036
04416;522201;0.1374843292937735
04445;521281;0.09366916269571136
04414;521299;0.824174279690794
04412;522210;0.25268817204301075
04444;521612;0.5028446389496718
04444;521477;0.2765864332603939
04431;521345;0.5253754039156054
04443;521221;0.5778375953342306
04018;518140;0.08750178138805757
04443;522121;0.42216240466576943
04442;521442;0.07499510475817506
04442;521175;0.1537105933033092
04415;521736;0.620990099009901
04425;582093;0.11276733635774465
04441;521582;0.3440213760855043
04441;521965;0.6559786239144957
04431;582514;0.23702718114426916
04402;599310;0.014234383637368711
04411;522261;0.3490661282180717
04426;522074;1.0
04425;521671;0.8872326636422554
04501;521698;0.8529923019617581
04444;521795;0.22056892778993437
04421;521787;0.38728024819027923
04421;521426;0.1752843846949328
04424;521892;1.0
04420;521655;1.0
04419;521825;0.16195495927168185
04419;521361;0.46142788691902253
04419;521957;0.3766171538092956
04445;521728;0.08495575221238938
04418;521507;0.6094276094276094
04417;522015;0.11116279069767442
04417;521809;0.1027906976744186
04417;518115;0.09348837209302326
04445;521604;0.04029952348536419
04416;521191;0.2720434600919348
04416;521744;0.11951525282072713
04416;521205;0.47095695779356456
04423;521493;1.0
04415;522198;0.379009900990099
04431;522031;0.23759741494012546
04414;521558;0.1758257203092059
04442;521931;0.5073428627374192
04413;522139;0.869945567651633
04413;521388;0.13005443234836703
04412;521752;0.4720430107526882
04412;521469;0.2752688172043011
04402;521396;0.028054173576561637
04411;522104;0.3712771327612317
04411;521981;0.2796567390206966
04445;522180;0.0450646698434309
04410;521370;1.0
04405;521868;0.38783649052841473
04405;521485;0.6121635094715853
04402;559784;0.5113322277501382
04402;559881;0.021420674405749032
04402;559873;0.07075732448866777
04402;521779;0.04256495301271421
04402;521370;0.2517965726920951
04471;521302;0.5980752901217096
04402;522252;0.05983969043670536
04401;521337;1.0
04018;522171;0.07239561065982614
04418;522023;0.39057239057239057
04016;521159;0.21884591774094536
03901;518123;0.033423180592991916
99101;523054;0.6414273281114012
93536;528137;0.11127465410656462
90863;522848;0.13835770528683913
07901;543853;0.7519870096572943
07901;528463;0.07896760960601658
07901;528579;0.06025126057601914
07901;528404;0.08007862575848218
07901;528307;0.028715494402187847
07677;528692;0.24469214437367304
07677;543888;0.31210191082802546
07677;528714;0.3232484076433121
07677;513857;0.11995753715498939
07675;543870;0.2931562819203269
07675;528633;0.7068437180796732
07674;528331;1.0
07672;528391;0.09000989119683482
07672;543942;0.9099901088031652
07671;528277;1.0
07254;522287;0.30601454064771977
07237;522694;0.6215139442231076
07237;523071;0.3784860557768924
07236;522589;1.0
07234;522449;0.28896882494004794
07234;523241;0.7110311750599521
07233;522465;0.4444444444444444
07232;522562;0.4684181106763555
07232;522945;0.3387367244270542
07232;522686;0.1928451648965903
07231;523259;0.7702861622892984
07231;523194;0.2297138377107017
07223;523356;0.41472868217054265
07223;523097;0.5852713178294574
07222;522988;0.07882834374326944
07222;523101;0.9211716562567306
07221;522805;0.8738521024649589
07221;523275;0.12614789753504108
07217;522767;0.15711252653927812
07217;522635;0.34394904458598724
07217;523062;0.4989384288747346
07216;523372;0.34679334916864607
07216;522431;0.2480488632507635
07216;523283;0.40515778758059046
07215;522376;0.6896869244935543
07215;522406;0.31031307550644566
07214;523291;0.1453940066592675
07214;522872;0.8546059933407325
07213;523364;0.2338095238095238
07213;522864;0.20595238095238094
07213;523119;0.16642857142857143
07213;522376;0.3566666666666667
07213;523127;0.037142857142857144
07211;522511;0.5474452554744526
07211;522392;0.25547445255474455
07211;522546;0.19708029197080293
07206;522881;0.06993775173928964
07206;522759;0.5426583668985719
07206;522783;0.38740388136213844
07205;522414;0.18262068965517242
07205;522368;0.25682758620689655
07205;522571;0.1395862068965517
07205;522732;0.2286896551724138
07205;522295;0.19227586206896552
07204;523186;0.7499102978112666
07204;522295;0.2500897021887334
07203;522996;0.49608993157380255
07203;522791;0.5039100684261975
07202;523208;0.5604026845637584
07202;523216;0.4395973154362416
07201;522961;0.39952081461515426
07201;522708;0.22312069481880803
07201;523151;0.18568433662773284
07201;522651;0.1916741539383049
07101;523135;0.010065537282057623
07101;522724;0.011153703474712501
07101;522902;0.026338568072214665
07101;522805;0.04471373809818227
07101;522279;0.9077284530728329
06601;523348;0.011738660351130104
03482;522741;0.2082182320441989
02322;522597;0.15170623145400594
02062;522481;0.3687103594080338
99142;525758;0.28904227782571185
98046;514748;0.5987841945288754
98046;514578;0.4012158054711246
96237;525855;0.035425730267246734
95653;525596;0.29600778967867575
95601;525910;0.13512833417211878
05303;525936;0.07269789983844911
04973;525618;1.0
04971;526291;1.0
04955;525626;0.5199203187250996
04955;525537;0.15737051792828685
04955;525821;0.32270916334661354
04952;526223;1.0
04951;560065;0.2598337950138504
04951;560022;0.7401662049861496
04945;560049;0.5175740868366644
04945;525863;0.4824259131633356
04944;525740;1.0
04943;526240;0.1948608137044968
04943;525782;0.8051391862955032
04942;525642;0.5354449472096531
04942;525561;0.4645550527903469
04941;526061;0.16302067725501948
04941;525871;0.8369793227449805
04936;526177;0.15275813295615276
04936;526282;0.8472418670438473
04935;525847;0.1515748031496063
04935;526053;0.36351706036745407
04935;526088;0.0688976377952756
04935;526185;0.41601049868766404
04934;525952;0.35046728971962615
04934;526274;0.308411214953271
04934;525570;0.14719626168224298
04934;525715;0.1939252336448598
04932;525693;0.06850961538461539
04932;526070;0.10186298076923077
04932;526312;0.4441105769230769
04932;526193;0.06520432692307693
04932;525898;0.21935096153846154
04932;525731;0.10096153846153846
04931;526126;0.500418410041841
04931;526207;0.499581589958159
04926;526347;0.3755274261603376
04926;526134;0.6244725738396625
04925;525634;1.0
04924;525707;0.28701180744777477
04924;526339;0.7129881925522252
04923;525723;0.18958930276981853
04923;525839;0.23543457497612225
04923;526045;0.5749761222540593
04922;525669;1.0
04921;525545;1.0
04912;525651;0.5775784753363229
04912;525961;0.08206278026905829
04912;525553;0.12645739910313902
04912;525600;0.21390134529147983
04911;526096;0.7834507042253521
04911;526231;0.05
04911;526266;0.1665492957746479
04801;526215;0.037349461509894426
04801;525529;0.9320918881638284
04801;560031;0.030558650326277255
98035;522899;0.11631944444444445
95654;523020;0.13533834586466165
92201;522856;0.11247443762781185
07301;522473;0.04487519915029209
07301;522457;0.049522039298990975
07301;523089;0.7800053106744557
07301;523178;0.07116303770578863
07301;522813;0.05443441317047265
07264;522317;0.16681376875551632
07264;522929;0.2974404236540159
07264;523038;0.25772285966460723
07264;523011;0.09532215357458076
07264;522520;0.18270079435127978
07263;522503;0.6019184652278178
07263;522627;0.3980815347721823
07262;522643;1.0
07261;522601;0.2577903682719547
07261;522970;0.3937677053824363
07261;523267;0.34844192634560905
07255;522937;0.3127962085308057
07255;523143;0.16587677725118483
07255;522678;0.5213270142180095
07254;522911;0.11896893588896233
07254;522716;0.5750165234633179
07253;523330;0.4034440344403444
07253;522325;0.5965559655596556
07252;522821;0.3459516298633018
07252;523160;0.2092534174553102
07252;522554;0.444794952681388
07251;522490;0.138801261829653
07251;522830;0.19006309148264985
07251;522660;0.33201892744479494
07251;523313;0.18769716088328076
07251;523046;0.15141955835962145
07244;522384;0.3247721623860812
07244;522333;0.1375310687655344
07244;522341;0.5376967688483845
07243;523232;0.6957123098201936
07243;522350;0.30428769017980634
07242;523224;1.0
07241;523305;0.2896500372300819
07241;523003;0.41027550260610574
07241;523321;0.30007446016381234
07233;522422;0.5555555555555556
06723;522309;0.059594143334189574
06601;522538;0.007362405395664933
01311;522953;0.08159582999198076
09022;543438;0.1637323943661972
05376;543357;1.0
05375;526584;1.0
05363;526568;0.08222294442638935
05363;543152;0.2937926551836204
05363;543713;0.20604484887877803
05363;543616;0.4179395515112122
05362;526436;1.0
05361;543527;0.039695837092408814
05361;543721;0.05438845212011857
05361;543411;0.13403789148086093
05361;526657;0.3353524938780771
05361;543594;0.4365253254285346
